time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.0877124846819,-0.411163434624,14.9586760724,6.1849064289,0.0978394404603,0.0,-0.394560866253,-0.832106508653,4.46973824356,-0.0628782469926,0.118510525464,0.0,474.88986175948327,474.6523826187255,473.76952777131794,474.9872035401567
2.2200000000000015,-0.112961234066,-0.462660489263,15.2249565046,6.18137340258,0.104887172832,0.0,-0.447637631745,-0.884766659857,4.40639208383,-0.051902022705,0.115280701987,0.0,405.5513586882971,405.27494095343013,403.66420366516866,404.6507777280695
2.2800000000000016,-0.142278842126,-0.518113093191,15.4946373179,6.17806418347,0.111911548429,0.0,-0.530327477067,-0.963937099011,4.58208632892,-0.062609505008,0.120432920668,0.0,480.67021203638086,481.07166885069347,481.3217154848221,480.5087811416813
2.3400000000000016,-0.176890092065,-0.578551385247,15.7763122101,6.17424877839,0.118882735855,0.0,-0.624126684769,-1.05101931809,4.80592559075,-0.0656261417181,0.105955987572,0.0,497.3868882160317,496.33584700810565,496.4619329663836,496.2380395228214
2.4000000000000017,-0.217288921777,-0.644301119232,16.0713232224,6.17025897847,0.125372988577,0.0,-0.723148749179,-1.14099676154,5.02657871318,-0.0682962513939,0.112265306627,0.0,497.51640419003417,497.9870888144546,498.2189729020312,498.0209200062347
2.4600000000000017,-0.263175231505,-0.71499897486,16.3747479965,6.16664748913,0.132043104486,0.0,-0.806997949422,-1.21592515094,5.08708765028,-0.0475685320158,0.108881803122,0.0,452.0696017998008,451.80756182094825,452.18141001084746,453.8457185981904
2.520000000000002,-0.314774224118,-0.790739324099,16.6858618036,6.16405180739,0.13875984112,0.0,-0.91360863954,-1.30895061875,5.28221968495,-0.0358028689341,0.117455534113,0.0,492.93051445873374,493.5734897433108,494.2388550627072,495.1045028866629
2.580000000000002,-0.372250011945,-0.871542741846,17.003848486,6.16154426366,0.146450486492,0.0,-1.00290494318,-1.38467876992,5.31693405315,-0.0577991750893,0.14381353651,0.0,446.87024930669537,449.02845371333916,448.4570666500431,446.66544045307745
2.640000000000002,-0.435140004359,-0.956865099935,17.3232644557,6.15793246275,0.154598411585,0.0,-1.0941642519,-1.45969313911,5.32991963166,-0.065481199189,0.110601102713,0.0,442.5473285399341,439.82106356283384,442.5277727332474,441.89225298610825
2.700000000000002,-0.502970506616,-1.04621347093,17.6391513628,6.15440477751,0.161530941668,0.0,-1.16740235099,-1.51890822848,5.20002849631,-0.0479796039454,0.123934461654,0.0,392.94118978995124,394.1892526109589,392.6974973763131,394.3149404296319
2.760000000000002,-0.57676526707,-1.14031663875,17.9560967264,6.15122377625,0.169107441351,0.0,-1.29311659099,-1.61807840179,5.36368980501,-0.06570445212,0.130583144174,0.0,487.54964510241996,488.05915124890055,489.1234340631484,487.7997662778744
2.820000000000002,-0.657840900152,-1.2401096805,18.2803026543,6.14779242244,0.17646055227,0.0,-1.41008113905,-1.70864531955,5.44242863179,-0.0440665602341,0.0972536416306,0.0,465.62266357513414,463.0197282200068,464.5779686140767,466.26951527631684
2.880000000000002,-0.744893645524,-1.34450890869,18.6026630711,6.14532791715,0.182140423613,0.0,-1.4921724597,-1.77158732378,5.30334845765,-0.0356798543541,0.088910406768,0.0,393.2293043072276,392.4643544248528,393.7690417571881,394.5431560680928
2.940000000000002,-0.838079979348,-1.45356084455,18.9227000865,6.14303710849,0.187459355193,0.0,-1.61448049281,-1.86363821268,5.36393828784,-0.0437178161621,0.088120937312,0.0,459.2544287471398,459.1980569314172,460.95040684308185,460.3139920234396
3.000000000000002,-0.93846889275,-1.56800609836,19.245080036,6.14060250579,0.192351295547,0.0,-1.73224652176,-1.9514080615,5.38164821542,-0.0349383957426,0.0631828199174,0.0,448.5122591386766,446.48701007554126,447.3940412646609,448.10756504995317
3.0600000000000023,-1.04625383365,-1.68793996922,19.5697187525,6.13858459226,0.196373605397,0.0,-1.86088889158,-2.04653693093,5.43903672888,-0.0311396539586,0.0738059064028,0.0,460.0875127238723,460.9311206380697,461.5069420002541,461.8063253985354
3.1200000000000023,-1.16238864031,-1.81401873307,19.9004790993,6.13617497787,0.200879736557,0.0,-2.01058974007,-2.15618513517,5.58518505737,-0.072336085087,0.0775749370291,0.0,488.4151302489486,488.70005842581133,491.6621835991955,488.5988498506915
3.1800000000000024,-1.28553545521,-1.94524835753,20.2299308059,6.13220619031,0.20592011506,0.0,-2.09478210251,-2.21851864896,5.39718566399,-0.0559973846401,0.0944801093009,0.0,380.1410960847505,381.7649515484743,379.61564377328074,381.1764860053295
3.2400000000000024,-1.41407431937,-2.08046399061,20.549356699,6.12876756176,0.211892210097,0.0,-2.19037341445,-2.28899677753,5.25072516858,-0.0600739942435,0.108093041876,0.0,393.8674778779077,395.134568649688,395.0091873255724,394.63026050368
3.3000000000000025,-1.5498664317,-2.22098020329,20.8664954017,6.12536485509,0.218155269877,0.0,-2.33655617595,-2.39514012404,5.31973228292,-0.0507191771498,0.0956922738226,0.0,466.8265013745965,465.86655746929966,466.4118922151745,467.14000760185905
3.3600000000000025,-1.69426831864,-2.36772894285,21.1864435146,6.12214258402,0.224119465936,0.0,-2.47732500883,-2.49672946043,5.34460555246,-0.0604640482308,0.105944044221,0.0,454.1021199954536,454.9321170520194,454.5893068706827,453.8057421794829
3.4200000000000026,-1.84770003865,-2.52096387304,21.5098328535,6.11866443402,0.231068341787,0.0,-2.63760420797,-2.61135105643,5.43400981162,-0.0533975125128,0.130511132972,0.0,475.4304285050956,477.3200383306252,475.17361426998923,475.7130260879107
3.4800000000000026,-2.00987875447,-2.68043750016,21.8342604952,6.11509246182,0.238978985882,0.0,-2.769016475,-2.70472146681,5.37998035337,-0.0760867852883,0.134382262763,0.0,432.0617865160157,432.4046011410318,432.64817861834166,430.7303576568583
3.5400000000000027,-2.18127892113,-2.84640031468,22.1602166273,6.11134625506,0.247496695693,0.0,-2.94499648447,-2.82764446352,5.4839619397,-0.0438221855929,0.153923667672,0.0,482.04529060514534,483.5367462350784,482.4754533016656,484.9029303479368
3.6000000000000028,-2.36216269153,-3.01895896496,22.4874383629,6.10922090767,0.256721118306,0.0,-3.08522932728,-2.92451672215,5.42312692634,-0.0224372912865,0.153371727188,0.0,433.6131406582704,433.58971927752117,431.57018967382436,433.37117530435216
3.660000000000003,-2.55218271246,-3.19773720668,22.8130609982,6.10747153118,0.266153822972,0.0,-3.2495384501,-3.03484406153,5.43022896356,-0.0480638243165,0.163950071755,0.0,455.4818915651973,456.3499138225411,457.61228981676174,455.56699201223665
3.720000000000003,-2.75160393346,-3.38276829496,23.1367497176,6.10435661428,0.275692720492,0.0,-3.3986348054,-3.13311159412,5.35905448216,-0.0610121129268,0.146531711433,0.0,432.97252026005765,431.5287740920154,432.07009958899147,430.97491476557417
3.780000000000003,-2.9605470178,-3.57401391387,23.4575488709,6.10079453976,0.284524426204,0.0,-3.56685058803,-3.24201456201,5.33359767942,-0.0562684001654,0.148488369383,0.0,448.05785807077666,448.23704443994797,447.8740762442642,448.25737202471305
3.840000000000003,-3.18000279406,-3.77201669593,23.7776045173,6.09767303495,0.293203759429,0.0,-3.7490429058,-3.35830031661,5.33407346077,-0.0446635781823,0.135620219976,0.0,459.1076438011217,458.10402169523917,457.11951460228323,458.04185381758543
